지점,일시,최대풍속 나타난시각(hhmi),최대순간풍속 나타난시각(hhmi),최고기온(°C),최저기온(°C),최고기온시각(hhmi),최저기온시각(hhmi),평균해면기압(hPa),최고해면기압(hPa),최저해면기압(hPa),강수량합(mm),1시간최다강수(mm),1시간최다강수 시각(hhmi),30분최다강수(mm),10분최다강수(mm),최심신적설(cm),최심적설(cm),평균이슬점온도(°C),평균상대습도(%)
110,2009-02-02,1448,1134,9.1,-3.9,1454,517,1026.2,1028.9,1024.2,,,,,,,,1.4,89
110,2009-02-03,1600,1558,10.3,-2.8,1528,2332,1023.2,1024.9,1021.5,,,,,,,,1.5,87
110,2009-02-04,1654,1653,7.1,-6.2,1619,822,1023.2,1025,1021.6,,,,,,,,-1,88
110,2009-02-05,1456,1451,7,1,1520,2330,1023.3,1026.2,1021.6,0,,,,,,,1.5,86
110,2009-02-06,1636,1459,7.2,-4.9,1509,520,1025.7,1028,1023.9,,,,,,,,-.7,91
110,2009-02-07,2006,2005,5.7,-4.4,1601,353,1024.2,1025.6,1022.4,,,,,,,,.4,95
110,2009-02-08,1804,1726,7.9,-5.6,1548,314,1025.6,1028.6,1023,,,,,,,,-4.2,78
110,2009-02-09,1429,1427,8.9,-.7,1402,330,1019,1023.1,1016.6,,,,,,,,-1.7,70
110,2009-02-10,1614,1628,7.4,-1.3,1625,420,1016.2,1018.9,1012.8,,,,,,,,.6,80
110,2009-02-11,1136,1207,9.5,-.9,1510,2212,1012.7,1015.1,1010.7,0,,,,,,,2.1,81
110,2009-02-12,1638,1633,11.4,-4.4,2359,419,1011.3,1015.9,1004.3,0,,,,,,,-.2,74
110,2009-02-13,950,942,16.5,4.2,312,2335,999.1,1006.8,993.8,31.5,,,,,,,9.6,93
110,2009-02-14,1336,1308,5.9,-1.1,1327,732,1014.2,1017.6,1006.8,,,,,,,,.8,90
110,2009-02-15,2114,2109,1.9,-6.1,219,2335,1022.8,1027.9,1017.5,0,,,,,.5,.5,-7.7,64
110,2009-02-16,1552,1623,-1.4,-8.8,1521,708,1031.5,1033.3,1027.7,,,,,,,,-17.1,41
110,2009-02-17,29,25,-.2,-10.4,1508,722,1032.4,1034.9,1029.4,,,,,,,,-13,57
110,2009-02-18,1600,1530,1.8,-7.1,1507,1,1029.6,1031.5,1027.9,,,,,,,,-9.5,61
110,2009-02-19,1230,1231,4.2,-3.4,1633,253,1022.4,1029,1015.3,0,,,,,.3,.3,-6.2,67
110,2009-02-20,1302,1304,.7,-8.5,1249,2320,1017.8,1024.5,1012.8,.5,,,,,.3,.6,-7.3,71
110,2009-02-21,1534,1531,2.5,-10.4,1452,403,1022.2,1025,1018.4,,,,,,,,-8.1,71
110,2009-02-22,1712,1710,7.3,-2.5,1617,0,1016.7,1019.8,1013.9,0,,,,,,,-1.4,76
110,2009-02-23,1641,1636,11.6,-3.5,1418,610,1018.5,1020.9,1016.9,,,,,,,,-1.7,70
110,2009-02-24,1507,1503,10.6,1.5,1514,29,1017.5,1019.4,1015.4,0,,,,,,,3.4,85
110,2009-02-25,1504,1503,5.2,-3.2,1335,2222,1020.9,1025.1,1016.6,0,,,,,,,-5.8,59
110,2009-02-26,1416,1346,6.6,-6.1,1445,702,1025.2,1027.3,1022.9,,,,,,,,-8.6,53
110,2009-02-27,1658,1418,9,-4.7,1555,653,1023.1,1024.3,1021.2,,,,,,,,-7.6,52
110,2009-02-28,1711,1616,10.5,-3.1,1542,701,1025.5,1027.9,1024,,,,,,,,-6.3,52
110,2009-03-01,1500,1828,9.1,-4.7,1418,643,1028.8,1031.2,1027.1,,,,,,,,-9.3,44
110,2009-03-02,1543,1146,8.3,-6.1,1512,503,1028.6,1031.9,1024.6,,,,,,,,-6.3,58
110,2009-03-03,1253,1346,4.4,-1.8,305,2349,1022.6,1024.7,1020.4,6,,,,,.4,.4,.2,91
110,2009-03-04,1716,1735,8.8,-4.9,1546,631,1022.5,1023.8,1020.9,,,,,,,,-1.8,82
110,2009-03-05,1129,1344,9.1,-.6,1231,102,1017.9,1022.7,1013.8,12.5,,,,,,,2.3,91
110,2009-03-06,1345,1341,4.9,-3.6,1250,2326,1019.4,1026.4,1014.7,,,,,,,,-4.1,69
110,2009-03-07,1248,1246,6.5,-6.9,1359,533,1025.4,1027.4,1023.3,,,,,,,,-4.9,67
110,2009-03-08,1400,1432,10.9,-3.9,1336,602,1022,1025.1,1019.5,,,,,,,,-3,72
110,2009-03-09,1645,1637,11.1,-1.9,1239,118,1020.6,1022.3,1018.6,,,,,,,,1.4,80
110,2009-03-10,914,853,8.9,-4.1,1510,604,1024,1026.1,1022.3,,,,,,,,-8.4,47
110,2009-03-11,1454,1353,10,-2.6,1406,701,1027.4,1030,1025.6,,,,,,,,-7.7,48
110,2009-03-12,1220,1547,13.9,-1.8,1447,340,1026.1,1029.9,1023.3,3,,,,,,,-4.7,53
110,2009-03-13,1859,2036,7.1,-2.9,1403,2344,1015.3,1023.8,1010.9,18,,,,,,,-.4,80
110,2009-03-14,201,45,4.8,-3.7,1502,622,1020.8,1022.1,1018.9,,,,,,,,-9.6,48
110,2009-03-15,1157,1351,9.4,-3.2,1439,625,1016.9,1022.1,1012.9,,,,,,,,0,72
110,2009-03-16,120,120,12.8,3.3,1445,2151,1013,1015.4,1011.4,,,,,,,,6.3,88
110,2009-03-17,1546,1505,18.5,1.4,1355,541,1013,1015.4,1010.6,,,,,,,,5,70
110,2009-03-18,330,327,18.8,13.6,1525,633,1012.5,1013.5,1011.2,,,,,,,,12.7,81
110,2009-03-19,2333,129,17.7,9,507,2359,1012.1,1014.8,1010.3,1,,,,,,,12.9,96
110,2009-03-20,1,0,18.6,2.1,1624,558,1018.9,1021.8,1014.7,,,,,,,,3.5,70
110,2009-03-21,1528,1524,22.8,4,1425,701,1011.3,1019.4,999.3,13,,,,,,,5.8,69
110,2009-03-22,1158,1403,13.9,3.6,1401,2306,1004.2,1015.3,996.3,7.5,,,,,,,6.3,78
110,2009-03-23,1824,1754,9.6,-1.3,1444,644,1019.5,1021.9,1015.3,,,,,,,,-4.7,55
110,2009-03-24,1522,1620,5.3,-1.9,1226,614,1021.4,1022.7,1020,0,,,,,,,-6.5,58
110,2009-03-25,1614,1607,6.7,-4.5,1535,512,1018.6,1021.2,1016.3,,,,,,,,-4.6,62
110,2009-03-26,1506,1458,9.9,1.3,1441,2251,1018.4,1023.7,1016.8,4,,,,,,,-.5,71
110,2009-03-27,934,936,9.4,-3.1,1558,331,1025.3,1027.9,1023.4,,,,,,,,-7.4,48
110,2009-03-28,1549,1612,10.1,-2.5,1428,229,1023.8,1025.6,1021.5,,,,,,,,-5.1,57
110,2009-03-29,1526,1423,11.7,-2.7,1624,547,1025,1027.1,1023.3,,,,,,,,-3.1,63
110,2009-03-30,1252,1523,11.4,1.6,1514,0,1026.1,1027.7,1024.6,,,,,,,,-2.1,54
110,2009-03-31,1628,1625,10.7,1.4,1249,2335,1024,1025.3,1022.2,,,,,,,,-1.5,59
110,2009-04-01,1449,1459,11,-1.4,1606,534,1023.9,1026.1,1022.5,,,,,,,,-3,59
110,2009-04-02,1702,1551,14,-1.9,1451,609,1026.6,1028.2,1024.5,,,,,,,,-1.5,60
110,2009-04-03,1425,1419,12.1,3.2,1349,407,1023.5,1026.8,1021.5,,,,,,,,.9,66
110,2009-04-04,1717,1236,13.4,4.1,1341,0,1020.7,1022.1,1018.8,,,,,,,,3.8,74
110,2009-04-05,1901,1559,15.8,1,1413,439,1018.8,1021,1016.3,,,,,,,,3.7,80
110,2009-04-06,1646,1639,16.4,1.2,1610,446,1015.4,1017.5,1013.1,,,,,,,,2.7,69
110,2009-04-07,1556,1623,21.3,2.8,1459,614,1017.5,1019.6,1015.4,,,,,,,,3.7,64
110,2009-04-08,1532,1528,23,4.3,1521,501,1021,1022.7,1019.3,,,,,,,,3.3,58
110,2009-04-09,1600,1458,24.8,4.8,1428,601,1022.8,1024.7,1020.9,,,,,,,,4,56
110,2009-04-10,1500,1504,23.4,4.8,1436,425,1022.2,1024.2,1020.2,,,,,,,,4.2,58
110,2009-04-11,1514,1533,25.6,4.9,1503,536,1020,1022.4,1017.2,,,,,,,,4.2,55
110,2009-04-12,1438,1424,22.2,7.8,1352,534,1015.7,1018,1013.3,,,,,,,,3.3,50
110,2009-04-13,1644,1707,20.2,8.1,1343,514,1009.5,1014,1006.8,,,,,,,,7.2,64
110,2009-04-14,1145,633,21,9.7,1534,2341,1007.1,1009,1005.4,,,,,,,,5.7,59
110,2009-04-15,1133,1225,12.4,6.7,1133,303,1008.9,1012.4,1006.8,4.5,3,1226,2,1,,,7.5,91
110,2009-04-16,1514,1446,15.8,3.4,1446,548,1013.3,1014.6,1011.7,,,,,,,,5.3,76
110,2009-04-17,1406,1316,17.6,.3,1532,558,1016.4,1018.1,1014.6,,,,,,,,-.3,55
110,2009-04-18,1333,1607,20.2,3.7,1440,359,1017.5,1018.4,1016.7,,,,,,,,-.7,49
110,2009-04-19,1434,1351,25.5,5,1230,512,1014.3,1018.7,1011.1,,,,,,,,2.4,47
110,2009-04-20,2145,1433,17.3,10.7,913,2355,1000.9,1011.2,991.5,30,5,1816,3,1.5,,,10.7,85
110,2009-04-21,1645,1046,11.5,8.7,1550,756,1001.9,1008.6,993.4,3,1.5,0,1,.5,,,7.6,86
110,2009-04-22,1318,1330,13.3,6.6,1641,2319,1013.3,1017.8,1008.6,,,,,,,,4,67
110,2009-04-23,1517,1512,17.1,1.9,1413,535,1019.5,1022.2,1017.5,,,,,,,,4.4,68
110,2009-04-24,1346,1306,17.5,9,1333,10,1015.7,1019.9,1010.9,8,3,1620,1.5,1,,,9.1,80
110,2009-04-25,1448,1530,11.7,4.7,0,2342,1008.2,1010.9,1006.7,4,1.5,0,1,.5,,,7.4,91
110,2009-04-26,257,249,12.6,2,1259,526,1012.5,1014,1010.2,,,,,,,,4.2,77
110,2009-04-27,1604,1559,17.4,2.9,1450,612,1014.4,1017.1,1012.5,1.5,1.5,1815,1,.5,,,6.3,79
110,2009-04-28,1626,1622,20.1,3.7,1440,606,1020.2,1023.9,1017,,,,,,,,6.1,70
110,2009-04-29,1621,1508,22.4,5.6,1403,609,1024.3,1025.8,1022.9,,,,,,,,4.3,60
110,2009-04-30,1258,1331,20.8,4.5,1252,255,1024.5,1025.4,1023.3,,,,,,,,1.8,47
110,2009-05-01,1525,1516,22.9,6.6,1455,534,1024.1,1025.9,1022,,,,,,,,7.8,62
110,2009-05-02,1251,1055,18.6,11.5,854,557,1019.9,1022,1018.2,.5,.5,1323,.5,.5,,,11.9,82
110,2009-05-03,1602,1513,22.3,9.1,1401,2352,1020,1021.4,1018.5,,,,,,,,12,83
110,2009-05-04,1556,1404,20.1,9,1346,106,1018.9,1020.8,1015.9,,,,,,,,10,83
110,2009-05-05,1600,1613,24.7,9,1509,148,1017.1,1019.3,1014.5,,,,,,,,11.9,80
110,2009-05-06,1605,1604,29,10.8,1405,513,1015.1,1017.4,1012.5,,,,,,,,9.8,59
110,2009-05-07,1527,1439,27.6,9,1245,527,1011,1013.5,1008.4,,,,,,,,7.3,52
110,2009-05-08,1625,1453,26.7,11.2,1517,543,1010.3,1011.8,1009.1,,,,,,,,10.1,60
110,2009-05-09,1226,1412,27.2,11.5,1327,421,1010.8,1012.4,1009,,,,,,,,8.3,52
110,2009-05-10,1551,1545,25.5,13.1,1409,430,1012.7,1014.3,1011.6,,,,,,,,13.4,71
110,2009-05-11,908,901,19.3,15.9,149,905,1011.2,1013.1,1009.6,43.5,4.5,1730,3,1.5,,,16.4,96
110,2009-05-12,2136,1517,23.9,14.4,1538,846,1008.7,1011.4,1007.4,4.5,1.5,609,1,.5,,,15.4,85
110,2009-05-13,1736,1727,22.6,9.9,1503,506,1014.1,1015.9,1011.4,,,,,,,,4.3,46
110,2009-05-14,1534,1523,24.4,9.4,1429,252,1015.6,1017.4,1013.9,,,,,,,,9.4,64
110,2009-05-15,1719,1820,22.3,14.7,1545,48,1018.5,1020.2,1017.4,.5,.5,2100,.5,.5,,,11.8,71
110,2009-05-16,1334,1253,15,13.2,137,435,1011,1017.7,1004.5,18,2.5,1018,1.5,1,,,13.5,97
110,2009-05-17,1801,1759,17.9,10.7,1502,2316,1005.9,1011.8,1003,3.5,1.5,224,1,.5,,,12.2,86
110,2009-05-18,1424,1329,22.7,8.3,1343,516,1010.9,1012.3,1008.9,,,,,,,,9.3,67
110,2009-05-19,1401,1410,23.5,11.7,1344,118,1011.7,1014.2,1010.4,,,,,,,,12.5,71
110,2009-05-20,2259,2305,25.8,12.4,1359,509,1014.1,1015.9,1012.1,,,,,,,,14.6,75
110,2009-05-21,1135,0,17.9,15,0,2337,1006.8,1016.2,1002.7,45.5,11.5,1308,8,4.5,,,15.3,97
110,2009-05-22,1244,1241,22.1,12.8,1132,512,1011.1,1012.9,1006.4,0,0,,0,0,,,14.5,84
110,2009-05-23,604,637,19.3,14.2,1423,828,1010.6,1012.5,1008.9,2,1,604,.5,.5,,,14.1,88
110,2009-05-24,1420,1416,25.1,12.9,1358,435,1012.8,1015.9,1010.9,,,,,,,,14.7,81
110,2009-05-25,1655,1300,29.2,12.9,1522,518,1016.3,1018.2,1014.4,,,,,,,,15.2,74
110,2009-05-26,1801,1759,28.9,15.7,1426,416,1015.2,1017,1012.9,,,,,,,,13.9,67
110,2009-05-27,1610,1550,29.6,14.5,1443,416,1014.9,1016.9,1013.2,,,,,,,,11.7,57
110,2009-05-28,1542,1537,30.1,13.5,1603,422,1015.7,1017.8,1013.2,,,,,,,,10.1,48
110,2009-05-29,1816,1812,28.4,13.6,1546,524,1012.4,1015.4,1009.3,,,,,,,,10.9,53
110,2009-05-30,1846,1645,25.5,14.9,1502,2352,1006.6,1009.7,1004.3,,,,,,,,9.4,51
110,2009-05-31,1500,1454,24.4,10.8,1317,459,1004.7,1006.5,1002.3,,,,,,,,10.9,64
110,2009-06-01,1350,1419,27.8,11,1413,452,1003.9,1006,1001.3,,,,,,,,12.3,64
110,2009-06-02,1222,1347,25.4,16.4,1152,523,1002.3,1003.8,1000.1,0,0,,0,0,,,16.9,76
110,2009-06-03,301,24,22.3,15.9,1548,2315,1001.7,1004.1,1000.3,0,0,,0,0,,,16.6,84
110,2009-06-04,1353,1353,25.3,14.8,1614,2348,1003.8,1005.2,1002.4,,,,,,,,15.4,77
110,2009-06-05,1653,1542,28.4,12,1528,533,1003.4,1004.8,1001.5,,,,,,,,11.3,62
110,2009-06-06,1615,1613,27.8,14.6,1406,443,1006.2,1008.7,1003.8,,,,,,,,12.4,60
110,2009-06-07,1818,1411,22.7,15.5,1418,2315,1011.4,1013.6,1008.4,0,0,,0,0,,,14,76
110,2009-06-08,1651,1648,26.1,13.4,1455,428,1014.4,1016.2,1013.5,,,,,,,,14.3,71
110,2009-06-09,1036,2008,23.4,16.8,1509,2203,1009.8,1013.5,1004,22,7.5,2031,4.5,2.5,,,17.4,86
110,2009-06-10,2222,2214,22.7,16.9,1432,2337,999.4,1004,997.7,11,4,25,3.5,2.5,,,17.1,89
110,2009-06-11,1948,1919,26.7,13.5,1522,441,999.7,1001.5,997.1,.5,.5,,.5,.5,,,12.3,60
110,2009-06-12,1724,1723,24.9,13.1,1401,448,1000.8,1002.3,998.5,.5,.5,0,.5,.5,,,9.9,59
110,2009-06-13,1716,1713,24.8,14,1322,424,1004.2,1006.2,1002,,,,,,,,13.4,68
110,2009-06-14,1806,1607,25.6,17.2,1514,447,1008.1,1010.1,1006.1,0,0,,0,0,,,15.5,76
110,2009-06-15,1815,1630,26.6,15,1605,524,1011.4,1012.8,1009.8,,,,,,,,15.6,74
110,2009-06-16,1732,1124,26.5,15.7,1629,437,1013.1,1014.4,1011.8,,,,,,,,14.6,69
110,2009-06-17,1227,1331,24.3,17.5,1312,126,1013.4,1014.8,1012.1,0,0,,0,0,,,15.7,72
110,2009-06-18,1641,1638,31.3,16.1,1606,434,1011.2,1013.6,1008.9,,,,,,,,16.1,66
110,2009-06-19,1348,1309,29.3,19.7,1356,445,1008,1010,1006.3,,,,,,,,18,68
110,2009-06-20,1325,1319,24.5,21.6,0,836,1002.2,1006.7,999.2,42.5,13.5,1239,8.5,3.5,,,20.6,90
110,2009-06-21,1700,1357,30,20.9,1314,2302,1000.5,1002.1,998.3,0,0,,0,0,,,21,82
110,2009-06-22,1234,1224,26.2,19.4,1518,2205,998.8,1001.1,996.4,,,,,,,,18.4,80
110,2009-06-23,1231,1226,27.4,16.4,1453,438,1001.9,1003.4,1000.8,,,,,,,,15.8,67
110,2009-06-24,1751,1434,30.2,16.5,1404,501,1004.4,1006.2,1003.3,,,,,,,,14.4,59
110,2009-06-25,1015,1013,29.5,18,1401,302,1006.9,1009.4,1005.6,,,,,,,,13.4,55
110,2009-06-26,1908,1509,29.4,18.2,1445,345,1010,1011.3,1008.5,,,,,,,,18.1,72
110,2009-06-27,1701,1652,32.4,18.4,1439,512,1007.9,1010.4,1005.5,,,,,,,,19.1,73
110,2009-06-28,1547,1724,29.9,20.8,1401,521,1004.3,1006.8,1002,.5,.5,1951,.5,.5,,,20.6,77
110,2009-06-29,829,823,31.5,19.7,1417,848,1001.1,1003.9,999.5,34,24.5,750,17,9.5,,,21.7,81
110,2009-06-30,1240,1220,27.1,20.8,1605,2357,1003.1,1004.6,1001.8,.5,.5,222,.5,.5,,,21.1,84
110,2009-07-01,1301,1254,27.3,18.3,1515,517,1003.5,1004.5,1002.2,,,,,,,,18,75
110,2009-07-02,1416,1415,24.8,19,1128,1610,1003,1004.1,1001.7,25,11.5,1102,11.5,6,,,18.7,85
110,2009-07-03,1854,1849,28,17.9,1437,530,1003.8,1005.5,1002.4,0,0,,0,0,,,17.8,77
110,2009-07-04,1800,1746,28.5,18.7,1528,134,1007.9,1011.4,1005.2,,,,,,,,18.3,75
110,2009-07-05,1638,1634,30.1,19.2,1351,521,1012.2,1013.2,1010.9,,,,,,,,18.5,72
110,2009-07-06,1459,1502,29.8,20.2,1123,435,1011.8,1013.3,1010,,,,,,,,19.1,73
110,2009-07-07,732,1234,29.6,21.2,1635,421,1006.2,1010.6,1003.3,.5,.5,915,.5,.5,,,19.3,73
110,2009-07-08,1607,1416,31,21,1401,432,1005.3,1007.1,1003.4,0,0,,0,0,,,20.1,73
110,2009-07-09,1252,1300,24.7,18.2,17,2349,997.5,1004.1,991.5,176,39.5,1207,22.5,9,,,20,92
110,2009-07-10,1533,1513,29.7,17.5,1324,336,1005.5,1008.9,1001.6,,,,,,,,18.1,73
110,2009-07-11,2339,2339,29.3,19.4,1118,339,1009.3,1011,1008.1,.5,.5,2133,.5,.5,,,18.9,74
110,2009-07-12,1406,1400,24.8,19.4,1323,410,1003.3,1008.8,999.9,101.5,17,713,9,8,,,19.7,90
110,2009-07-13,1959,1941,28.7,20.2,1541,410,1010.1,1011.6,1006.8,9.5,8,2257,4.5,2,,,20,83
110,2009-07-14,1120,1639,26.1,20.4,930,52,1003,1010.5,999.4,124.5,21,1807,12,6.5,,,22.1,92
110,2009-07-15,1701,1421,26.7,19.8,1124,510,1005.7,1009.1,1000.9,,,,,,,,19.6,81
110,2009-07-16,1845,1610,32,20.4,1443,421,1005.8,1008.6,1003.4,,,,,,,,20,72
110,2009-07-17,2320,2344,26.1,23,948,1746,1005.3,1006.9,1003.6,60,24,1640,19,13,,,22.3,87
110,2009-07-18,1133,1125,27,21.7,1125,2333,1001.1,1004,998.9,15,8.5,1133,7,6,,,22.7,86
110,2009-07-19,1,1338,29.6,21.8,1429,0,1004.7,1007.1,1001.7,,,,,,,,20.8,80
110,2009-07-20,1409,1404,29,20.8,1248,230,1004.5,1006.8,1002.4,0,0,,0,0,,,21.4,83
110,2009-07-21,1538,1700,28.7,21.6,1412,2359,999.7,1002.5,998,0,0,,0,0,,,20.9,80
110,2009-07-22,1748,1354,29.8,18.7,1630,514,1001.4,1004,999.8,,,,,,,,18.3,72
110,2009-07-23,1556,1607,30.3,19.6,1414,413,1004,1004.7,1003.4,,,,,,,,19,73
110,2009-07-24,1544,1540,31.4,19.9,1340,401,1002.6,1004.5,1000.5,7,7,1548,6.5,5,,,18.8,75
110,2009-07-25,1700,1711,27.5,19.6,1305,207,1005.7,1007.9,1004.2,2.5,1,0,1,.5,,,18,75
110,2009-07-26,823,823,29.2,18.3,1505,505,1006.5,1007.9,1004.6,,,,,,,,18.6,74
110,2009-07-27,1335,1256,29.2,19.5,1201,526,1006.1,1007.3,1004.6,5.5,5.5,1338,4.5,3.5,,,20,80
110,2009-07-28,1542,1511,27.2,21,1210,242,1005.9,1006.7,1005.1,.5,.5,1415,.5,.5,,,20.3,81
110,2009-07-29,1815,1808,29.9,20.4,1351,603,1006.7,1009.1,1005.1,,,,,,,,19.6,74
110,2009-07-30,1300,1307,31,21,1446,556,1009.8,1011.1,1008.3,,,,,,,,20.4,75
110,2009-07-31,1433,1424,30.4,21.7,1614,245,1009.2,1010.8,1007.4,,,,,,,,20.5,74
110,2009-08-01,1342,1342,30.4,21.8,1338,348,1006.9,1008.3,1005.4,6,5.5,1400,5.5,5.5,,,21.2,79
110,2009-08-02,1507,1500,30.8,21.9,1420,351,1006.4,1007.5,1005,,,,,,,,21,75
110,2009-08-03,1746,1738,29.3,22.8,1645,245,1008.2,1009.8,1006.8,,,,,,,,21.1,78
110,2009-08-04,1400,1341,31.8,21.8,1619,554,1008.5,1009.8,1006.4,,,,,,,,20.8,72
110,2009-08-05,204,1402,33.1,23.4,1543,424,1008.4,1009.9,1006.8,,,,,,,,18.4,59
110,2009-08-06,621,937,31.1,24,1236,2243,1009.6,1010.9,1008.2,0,0,,0,0,,,19.1,64
110,2009-08-07,1738,1735,28.8,22,1444,605,1010.2,1011.1,1008.8,.5,.5,56,.5,.5,,,22.1,83
110,2009-08-08,1230,1221,30.2,23.4,1457,454,1008.7,1010.5,1007.1,,,,,,,,22.6,80
110,2009-08-09,1954,1949,34.9,22.9,1550,542,1006.4,1008,1004.3,6.5,6.5,2002,6,4.5,,,22,69
110,2009-08-10,2227,1012,32.8,22.4,1354,536,1007.3,1008.3,1006,,,,,,,,19.7,61
110,2009-08-11,1951,1945,28.4,22.8,1,1355,1005.9,1008.2,1001.7,122.5,37,2121,24,13,,,21.5,85
110,2009-08-12,559,605,27.3,22.1,1732,2348,999.2,1002,997.6,142,27,0,19,11,,,22,90
110,2009-08-13,1400,1312,31.6,20.7,1411,445,1004.1,1007.5,1001.3,,,,,,,,21.3,77
110,2009-08-14,1752,1728,33.6,22.4,1443,141,1008.9,1010.2,1007.4,,,,,,,,21.1,73
110,2009-08-15,1720,1650,33.2,20.5,1430,519,1010.5,1012.1,1009.3,,,,,,,,20.3,71
110,2009-08-16,1727,1146,35.5,22.2,1653,529,1013.2,1014.4,1011.7,,,,,,,,19.6,65
110,2009-08-17,920,911,31.7,24.1,1434,414,1014.5,1016.1,1012.9,0,0,,0,0,,,19.4,64
110,2009-08-18,1649,1006,31.1,23.8,1522,2331,1013.3,1014.2,1012.2,,,,,,,,22.1,75
110,2009-08-19,1558,1736,32.7,23.2,1423,253,1010.8,1013.7,1007.8,0,0,,0,0,,,22.5,75
110,2009-08-20,919,1054,30.1,20.1,1607,2332,1005.1,1008.3,1002.9,13,10.5,1104,6.5,4,,,22.2,79
110,2009-08-21,1716,1710,30.8,17.8,1219,603,1007.2,1008.2,1006.3,,,,,,,,17.6,68
110,2009-08-22,1323,1322,29.2,21.5,1307,2353,1007.9,1009.1,1006.9,,,,,,,,17.5,65
110,2009-08-23,1512,1511,31.3,18.1,1433,557,1010.1,1011.2,1008.9,,,,,,,,18.6,70
110,2009-08-24,1629,839,30.4,19.9,1448,617,1012,1013.8,1011,,,,,,,,18.5,71
