지점,일시,최대풍속 나타난시각(hhmi),최대순간풍속 나타난시각(hhmi),최고기온(°C),최저기온(°C),최고기온시각(hhmi),최저기온시각(hhmi),평균해면기압(hPa),최고해면기압(hPa),최저해면기압(hPa),강수량합(mm),1시간최다강수(mm),1시간최다강수 시각(hhmi),30분최다강수(mm),10분최다강수(mm),최심신적설(cm),최심적설(cm),평균이슬점온도(°C),평균상대습도(%)
182,2014-02-13,2049,2203,8.7,4,1617,448,1026.9,1028.5,1025.3,5.5,,,,,,,-1.2,57
182,2014-02-14,738,723,8.2,5,1107,1956,1025.2,1026.4,1024,,,,,,,,-1.8,55
182,2014-02-15,1554,1538,8,3.5,1354,702,1026.5,1029,1025.2,,,,,,,,-4.9,47
182,2014-02-16,1521,1520,13.1,1.3,1610,353,1027.1,1029.4,1025.6,,,,,,,,-2.5,48
182,2014-02-17,1910,1901,10,7.1,130,2045,1022.9,1026.6,1019.6,25,,,,,,,3.8,76
182,2014-02-18,634,607,8.5,5.9,301,2315,1023.2,1025.1,1021.4,0,,,,,,,.2,60
182,2014-02-19,109,116,8.1,5.1,1414,648,1024.6,1025.9,1023.3,,,,,,,,-1.9,57
182,2014-02-20,2214,2208,7,5,136,2326,1027.9,1030.4,1025.5,,,,,,,,-3.5,50
182,2014-02-21,155,212,6.7,2.1,1531,2256,1030.5,1031.7,1029.5,,,,,,,,-5.9,47
182,2014-02-22,1414,2054,8.3,1.3,1342,339,1030.2,1031.6,1028.9,,,,,,,,-4,53
182,2014-02-23,1300,1323,11.1,3.1,1431,348,1029.9,1031.1,1028.6,,,,,,,,-.4,57
182,2014-02-24,452,1402,12.4,4,1420,640,1028.6,1030.1,1027.1,,,,,,,,.3,57
182,2014-02-25,1856,1853,13.3,6.6,1151,134,1027.2,1029.4,1025.3,0,,,,,,,2.1,56
182,2014-02-26,1716,1712,11.5,9,1,935,1021.7,1025.4,1018.4,40,,,,,,,6.9,81
182,2014-02-27,1458,1454,12.3,7.6,1406,2351,1021.8,1023.2,1020.3,,,,,,,,4,65
182,2014-02-28,2158,814,11,6.5,2150,215,1021.3,1023.3,1019,,,,,,,,4.5,73
182,2014-03-01,1841,2111,11,7.7,653,2126,1017.6,1019.6,1014.9,17,,,,,,,7.1,84
182,2014-03-02,1941,1949,9.9,6.5,1441,529,1021,1024.4,1017.9,0,,,,,,,-2.4,47
182,2014-03-03,1520,1540,11.1,6.4,1145,720,1025.9,1027.9,1024.4,,,,,,,,-3.4,42
182,2014-03-04,1030,1023,11.6,6.9,1021,351,1021.6,1025.7,1018.6,13.5,,,,,,,2.6,66
182,2014-03-05,1624,1638,8.8,3.8,4,2048,1024.2,1027.5,1020.8,,,,,,,,-5.5,45
182,2014-03-06,936,935,7.4,3,1442,643,1028.3,1030.8,1026,,,,,,,,-9.5,35
182,2014-03-07,444,440,6.3,3.7,1516,2353,1031,1033,1029.8,0,,,,,,,-8.8,37
182,2014-03-08,20,913,6.9,1.2,1240,422,1026.7,1030.5,1023.5,,,,,,,,-8.4,38
182,2014-03-09,1833,1936,9.9,3.5,1258,426,1023.9,1026.9,1021.8,,,,,,,,-3,50
182,2014-03-10,20,41,7.3,2.3,1430,2354,1028.5,1029.9,1026.3,,,,,,,,-5.2,49
182,2014-03-11,1609,1604,11,1.6,1457,636,1027.5,1029.6,1024.8,,,,,,,,-1.8,55
182,2014-03-12,1348,1346,16.7,6.5,1237,140,1015.7,1025,1008.3,19,,,,,,,6.5,67
182,2014-03-13,1819,1813,12.2,6.3,10,2037,1013.9,1019.2,1008,4.5,,,,,,,2.1,69
182,2014-03-14,1057,924,8.2,4,1527,2257,1021.5,1024.7,1019,,,,,,,,-3.8,49
182,2014-03-15,1541,1520,15.2,2.7,1323,452,1022.7,1024.7,1020.6,,,,,,,,-2.2,44
182,2014-03-16,816,839,18.6,9.5,1416,2354,1022.9,1024.3,1021.3,,,,,,,,3.4,51
182,2014-03-17,2229,2204,18.4,7.6,2125,520,1019.4,1023.4,1014.7,0,,,,,,,6.4,62
182,2014-03-18,28,22,19.2,8.5,938,2352,1016.3,1018.2,1014.3,,,,,,,,8.9,73
182,2014-03-19,1151,1142,15.9,7.1,1041,316,1015.7,1018.5,1013.4,,,,,,,,6.4,68
182,2014-03-20,2158,2237,11.3,7,226,2039,1017.2,1021.1,1014.2,,,,,,,,-.1,52
182,2014-03-21,5,1,9.4,5,1539,2357,1023.1,1025.3,1020.3,,,,,,,,-3.4,45
182,2014-03-22,1227,1255,13.7,3.2,1221,623,1025.9,1028.3,1024.4,,,,,,,,-1.6,47
182,2014-03-23,4,405,14.2,5.7,1136,608,1029.1,1030.8,1028.1,,,,,,,,1.4,53
182,2014-03-24,1623,1349,15.3,6.2,1608,627,1024,1028.3,1019.8,,,,,,,,4,58
182,2014-03-25,2245,2237,18.5,13.2,1024,1,1015.7,1019.9,1011.2,11,,,,,,,10.4,71
182,2014-03-26,125,44,18.7,10.5,1039,2357,1011.4,1015.4,1009.3,.5,,,,,,,12.1,83
182,2014-03-27,450,307,15.3,8.4,1659,707,1018.1,1020.1,1015.4,,,,,,,,7.3,76
182,2014-03-28,2012,2004,19.7,7.9,1301,606,1017.1,1019.9,1013.7,0,,,,,,,3.4,49
182,2014-03-29,2326,1905,19.5,13.3,1140,2348,1006.9,1013.9,1002.5,16,,,,,,,12.5,79
182,2014-03-30,1417,229,13.3,8.1,1,2302,1011.8,1016.9,1005.9,1.5,,,,,,,8.7,84
182,2014-03-31,1226,1222,16.2,8.4,1416,343,1017.1,1018.8,1015.8,,,,,,,,8.7,77
182,2014-04-01,1606,1611,17.2,10.7,1716,634,1016.3,1017.4,1014.2,,,,,,,,8,69
182,2014-04-02,1347,1356,18.2,9,1408,622,1017.3,1018.6,1016.3,,,,,,,,6.1,61
182,2014-04-03,2354,0,16,9,1438,2208,1015.5,1017.8,1013.5,,,,,,,,3,53
182,2014-04-04,332,406,11.2,7.6,1323,2114,1016.1,1017.3,1015.1,,,,,,,,-2.7,43
182,2014-04-05,1908,1612,13.8,7.2,1011,2308,1016.7,1022.1,1012.8,,,,,,,,.4,51
182,2014-04-06,33,38,11.5,7.3,1544,11,1023.8,1025.8,1021.8,,,,,,,,-2.7,44
182,2014-04-07,131,1531,15,7.5,1353,234,1021.1,1024,1018.9,,,,,,,,1.3,51
182,2014-04-08,9,1350,15.5,7.2,1502,206,1018.6,1019.7,1017.2,,,,,,,,4,56
182,2014-04-09,1213,1234,15.1,9.9,1206,612,1018.1,1019.4,1016.3,,,,,,,,7.7,71
182,2014-04-10,1036,1051,14.3,8.6,1505,552,1019.3,1021.3,1017.9,,,,,,,,7.3,72
182,2014-04-11,1617,1601,18,8.6,941,340,1018.7,1020.8,1016.6,,,,,,,,7.4,65
182,2014-04-12,1606,1604,17.7,12.7,1704,119,1016.3,1018.8,1014,5,2,2225,1.5,1,,,10.4,73
182,2014-04-13,1233,854,15.3,11.9,1603,2347,1015,1018.6,1011.9,18.5,4.5,704,3,1.5,,,9.7,77
182,2014-04-14,951,1002,17.6,10.3,1444,535,1020.7,1022.5,1018.5,,,,,,,,3.6,51
182,2014-04-15,1633,1632,18.5,8.9,1418,219,1021.3,1023,1019.4,,,,,,,,-1.2,34
182,2014-04-16,2212,1014,19.6,12.9,1151,551,1017.3,1019.5,1015.1,,,,,,,,2,41
182,2014-04-17,1905,1859,19.4,14,1715,627,1011.4,1016,1007.5,.5,.5,942,.5,.5,,,10.6,71
182,2014-04-18,1321,1343,15.6,13.3,1,2308,1014.6,1018.1,1011.1,.5,.5,524,.5,.5,,,11.4,82
182,2014-04-19,1123,1117,14.1,12.5,31,1342,1017.7,1020,1016.1,4,1.5,1224,1,.5,,,8.1,70
182,2014-04-20,129,216,15.3,10.5,1433,506,1017.1,1018.7,1015.3,3,1,226,.5,.5,,,8.3,75
182,2014-04-21,1710,1705,17.2,9.2,1503,156,1015.9,1017.6,1014.5,,,,,,,,7.9,69
182,2014-04-22,1459,1931,17.5,11.7,1209,2055,1016.4,1018.2,1015.4,,,,,,,,5.3,54
182,2014-04-23,1400,1350,21.5,10.2,1432,552,1019,1020.5,1017.3,,,,,,,,4.3,48
182,2014-04-24,1456,1529,25,12,1349,348,1020.8,1023.1,1019.3,,,,,,,,1.6,36
182,2014-04-25,1300,1330,24.5,11.4,1445,643,1022.8,1024.4,1021.3,,,,,,,,5.6,49
182,2014-04-26,1146,1143,22.2,13,1156,442,1021.4,1023.2,1019.5,,,,,,,,7.8,52
182,2014-04-27,2020,2211,20.2,15.2,2217,1634,1016.2,1021,1011.3,10.5,4,1521,2.5,1,,,11.7,70
182,2014-04-28,1456,1456,17.6,13.9,1332,2154,1009.5,1012.3,1007.1,2,1,2114,1,.5,,,11.8,78
182,2014-04-29,1614,1549,14.9,13.2,1402,1939,1009.3,1010.9,1008.5,.5,.5,348,.5,.5,,,10.9,82
182,2014-04-30,1153,1202,16.8,12.3,1434,2232,1011.9,1014.2,1009.8,,,,,,,,8.8,69
182,2014-05-01,1529,1615,18.7,11.5,1024,110,1015.5,1016.9,1014.1,,,,,,,,8.1,61
182,2014-05-02,1205,1553,27.7,13.3,1422,113,1015.8,1019,1013.3,,,,,,,,8.7,51
182,2014-05-03,402,406,16.5,11.2,1552,2359,1020.6,1022.4,1018.8,,,,,,,,6.2,61
182,2014-05-04,2359,2351,17.9,10,1248,524,1017.3,1020.2,1015.3,1,.5,1607,.5,.5,,,6.1,61
182,2014-05-05,12,5,15.4,9.9,1401,542,1020.5,1022.9,1018.3,.5,.5,,.5,.5,,,1.6,46
182,2014-05-06,309,1731,17.2,10.4,1617,59,1020.6,1022.5,1018.6,,,,,,,,.7,43
182,2014-05-07,2320,2316,19.5,8.9,1611,509,1015.2,1018.9,1011.5,,,,,,,,1,37
182,2014-05-08,827,758,20.7,11.2,748,2205,1013.2,1016.6,1009.6,,,,,,,,10.5,68
182,2014-05-09,1144,1137,20.3,9.5,1210,521,1017.9,1019.3,1016.4,,,,,,,,8.2,64
182,2014-05-10,1617,1244,21.5,14.7,1344,45,1018.2,1019.8,1016,,,,,,,,8.7,55
182,2014-05-11,2253,1316,25.7,14.2,1327,622,1010.5,1017.2,1005.4,1.5,1,2248,1,.5,,,12.8,61
182,2014-05-12,108,108,22.6,15.1,26,429,1010.1,1012,1006,20.5,13,202,8.5,4,,,10.4,63
182,2014-05-13,4,30,23.7,15.7,1014,556,1010.4,1012.7,1007.3,,,,,,,,8.8,50
182,2014-05-14,1526,1517,18.1,14.3,301,1546,1001.7,1007.7,997.9,2,1.5,642,1,.5,,,11.7,75
182,2014-05-15,1200,1154,19.8,14.4,1453,137,1004.2,1008.4,1000.1,2,1,200,1,.5,,,9.8,66
182,2014-05-16,1659,1736,24.3,14.1,1448,308,1010.9,1013.6,1008.4,,,,,,,,2.9,36
182,2014-05-17,1417,1928,21.8,15.5,1329,321,1013.1,1014.6,1012.1,,,,,,,,4.7,40
182,2014-05-18,1211,1345,26.3,13.5,1537,423,1013.1,1014.5,1011,,,,,,,,7,48
182,2014-05-19,1207,1836,22.3,15.2,1222,558,1012.3,1014.5,1009.8,,,,,,,,12.6,67
182,2014-05-20,1103,1130,18.9,16.4,126,1550,1005.9,1010.1,1003.6,35.5,9,942,5,2.5,,,14.9,85
182,2014-05-21,1701,1812,20.8,14.7,1331,549,1009.5,1011.4,1006.8,,,,,,,,13.1,77
182,2014-05-22,2130,2128,21.1,13.9,1659,439,1013.2,1016.7,1010.8,,,,,,,,14.2,83
182,2014-05-23,1253,1253,21.9,15,1126,324,1018.4,1020.6,1016.2,,,,,,,,14.8,79
182,2014-05-24,826,1927,22.7,15.9,1524,507,1017.7,1020.4,1015.6,,,,,,,,14.3,74
182,2014-05-25,1514,1513,26.2,18.5,1503,1147,1009.4,1016.4,1005.3,17.5,8,1049,7.5,5,,,15.9,73
182,2014-05-26,50,46,23.9,18,1501,2137,1006.7,1007.8,1005.6,.5,.5,410,.5,.5,,,12.5,62
182,2014-05-27,1458,1449,29,18.5,1339,35,1004.3,1007.6,1001.4,,,,,,,,5.3,29
182,2014-05-28,342,348,27,17.9,912,2356,1003.4,1006.9,1001.2,,,,,,,,13,54
182,2014-05-29,431,427,22.8,16.1,1716,301,1008.4,1010.3,1006.4,,,,,,,,13.8,69
182,2014-05-30,1049,1056,26.2,16.4,1225,543,1011,1013.1,1009.4,,,,,,,,10,48
182,2014-05-31,1101,1018,24.3,17.5,1548,541,1013.7,1014.8,1012.7,,,,,,,,13.9,63
182,2014-06-01,2203,2200,23.9,18.6,1432,538,1011.6,1014.4,1008.1,0,0,,0,0,,,13.9,62
182,2014-06-02,1537,842,25.9,19.7,2113,959,1002,1009.1,997.7,2,1.5,510,1,1,,,13.4,54
182,2014-06-03,135,126,25,18.6,37,2359,1002.1,1003.1,1000.3,1,.5,652,.5,.5,,,16.3,78
182,2014-06-04,1859,1634,20.8,17.3,1635,401,1002.2,1003.9,1001.4,1.5,1,2041,1,.5,,,16.1,83
182,2014-06-05,27,22,23.8,18.4,1228,519,1003.9,1005.5,1002.8,0,0,,0,0,,,16.2,77
182,2014-06-06,1320,1249,22.6,18.6,1335,316,1005.5,1006.6,1004.6,,,,,,,,16.6,80
182,2014-06-07,14,1017,22.4,17.4,1542,455,1006.1,1007,1004.5,,,,,,,,15.5,74
182,2014-06-08,1256,1247,23.3,17.2,1618,546,1007.5,1008.9,1006.1,,,,,,,,14.9,71
182,2014-06-09,1647,1539,24.1,17.5,1059,216,1009.1,1010.2,1008,,,,,,,,15.8,73
182,2014-06-10,1746,1504,24.2,18.5,1216,435,1008.4,1010,1006.7,,,,,,,,17.1,76
182,2014-06-11,1131,933,24.1,18.8,1008,511,1006.5,1008.5,1004.8,,,,,,,,16.8,79
182,2014-06-12,1555,1535,22.7,19.1,1501,245,1004.4,1005.7,1003.4,,,,,,,,15.9,75
182,2014-06-13,1310,1755,24.7,18.9,1343,104,1006.6,1009.1,1004.9,,,,,,,,15.2,66
182,2014-06-14,40,18,24.8,19.6,1517,455,1008.7,1009.8,1007.9,,,,,,,,16.7,72
182,2014-06-15,520,1238,24.3,19.5,1519,16,1008.4,1009.4,1007.3,,,,,,,,15,65
182,2014-06-16,701,655,24.6,19.3,1230,2341,1007.5,1008.4,1006.2,1.5,.5,1900,.5,.5,,,15.4,67
182,2014-06-17,1339,1304,19.5,16.7,43,833,1004,1007.7,1001,41,7,735,4.5,2,,,15.1,81
182,2014-06-18,2,1,23.8,17.6,1446,138,1005.2,1007.3,1002.9,2,1,37,1,.5,,,15.6,77
182,2014-06-19,1059,1055,23.7,17.6,1530,509,1007,1008.1,1006.3,,,,,,,,16.4,75
182,2014-06-20,2202,2159,26,18.2,1613,548,1006.7,1007.8,1004.3,,,,,,,,16.8,73
182,2014-06-21,1,1429,22.9,19.3,907,2314,1005.9,1007.7,1004.5,10.5,5.5,1555,3,1.5,,,17.9,83
182,2014-06-22,19,19,23.3,19.4,1104,1,1007.9,1009.6,1006.1,2.5,2,233,1,.5,,,17,78
182,2014-06-23,1907,1929,22.8,19,1432,311,1008.1,1009.3,1006.3,,,,,,,,17.6,81
182,2014-06-24,1321,1321,24,19.8,1120,449,1008.3,1009.5,1007.4,,,,,,,,18,80
182,2014-06-25,250,1721,23,20,1136,343,1009.3,1010.1,1008.6,,,,,,,,17.3,77
182,2014-06-26,1901,1921,24.7,20.2,1344,338,1007.9,1009.6,1006.2,0,0,,0,0,,,17.9,80
182,2014-06-27,1217,1126,25.7,19.7,1047,207,1005.4,1007,1004.3,,,,,,,,17.5,75
182,2014-06-28,1549,1616,25.5,20.4,1427,259,1005.8,1007.4,1004.8,,,,,,,,18.1,75
182,2014-06-29,1340,1339,30,18.5,1338,322,1007.2,1008.5,1006.4,,,,,,,,14.9,60
182,2014-06-30,34,1901,25.7,21.4,1532,520,1009.7,1011.3,1008.1,,,,,,,,18,72
182,2014-07-01,233,2,26.6,22,1023,446,1011.3,1012.3,1010.4,,,,,,,,14.8,58
182,2014-07-02,1252,1248,23.4,20.2,1248,1345,1006.6,1010.9,1001.2,11.5,3.5,1713,3.5,2.5,,,17.3,78
182,2014-07-03,1128,1018,26.2,20.9,1141,1,1000.4,1003.5,999,1,.5,1,.5,.5,,,19.8,82
182,2014-07-04,2014,2115,24.1,21.6,2130,325,1006.8,1010.1,1003.3,0,0,,0,0,,,19.5,83
182,2014-07-05,1947,1939,24.3,19.3,1420,2358,1009.7,1011.4,1008.1,18.5,6.5,2215,4,2,,,17.2,76
182,2014-07-06,341,326,25,19.3,1520,1,1004.2,1008.2,1002.3,115,31,1237,28.5,12,,,19.7,86
182,2014-07-07,1632,1618,24.6,21.4,1437,257,1005.4,1007.2,1004.3,,,,,,,,19.9,85
182,2014-07-08,1932,1924,30.7,20.8,1823,544,1005.6,1007.3,1004.1,0,0,,0,0,,,21.4,82
182,2014-07-09,1109,1212,25.7,21,1326,2359,992.9,1004.5,986.4,48,12.5,521,8,3.5,,,21.4,89
182,2014-07-10,14,12,24.2,20.8,1226,124,998.5,1002.4,992.2,1.5,1.5,30,1,.5,,,20.9,88
182,2014-07-11,59,844,28.3,22.1,1613,533,1003.8,1006.2,1001.5,0,0,,0,0,,,17.8,68
182,2014-07-12,239,1851,25.9,21.9,1430,320,1004.6,1006.4,1002.8,2.5,2,1705,1.5,1,,,19.5,79
182,2014-07-13,644,639,22.8,20.8,135,707,1004.4,1007.7,1001.3,16.5,7.5,244,5,3.5,,,19.9,90
182,2014-07-14,1631,1627,26.2,21.1,1519,2356,1009.5,1011.6,1007.4,,,,,,,,18.5,75
182,2014-07-15,608,609,25.3,20.8,1310,216,1010.6,1012,1009.2,29,9.5,1733,7,3.5,,,19.8,84
182,2014-07-16,344,325,25.9,21.8,707,126,1011,1013.1,1008.9,.5,.5,22,.5,.5,,,20.9,86
182,2014-07-17,303,255,27.1,21.4,1405,336,1012.4,1013.9,1010.5,16,14.5,305,10.5,5.5,,,21.5,84
182,2014-07-18,1554,1644,28.9,22.7,1307,304,1013.2,1014.2,1012.3,0,0,,0,0,,,21.4,80
182,2014-07-19,537,954,27.9,22.8,1108,2314,1013.5,1014.7,1012.3,,,,,,,,21.7,83
182,2014-07-20,1155,1150,27.1,22.9,1443,120,1011.9,1013.9,1009.9,,,,,,,,22,86
182,2014-07-21,1124,1101,26.4,23,1517,601,1010.1,1010.9,1008.9,,,,,,,,21.5,82
182,2014-07-22,1154,1203,28.7,22.5,1436,317,1008.9,1010.4,1007.7,,,,,,,,20.6,75
182,2014-07-23,1502,1454,30.1,22.8,1048,447,1007.4,1008.8,1006.5,,,,,,,,21.6,74
182,2014-07-24,1210,1203,30.1,25.9,1643,404,1006.9,1007.8,1005.8,0,0,,0,0,,,23.3,76
182,2014-07-25,1810,1542,33.8,26.6,1207,506,1006.6,1008.6,1005.3,.5,.5,1921,.5,.5,,,21.9,63
182,2014-07-26,6,11,28.4,23.7,33,2348,1011.1,1012.8,1008.5,2,1,349,1,1,,,21.9,78
182,2014-07-27,1059,1128,26.2,22.6,1709,2255,1011.5,1013.3,1008.9,1,1,1347,.5,.5,,,17.9,70
182,2014-07-28,1307,1303,28,20.8,1610,542,1007.8,1010.4,1005.9,0,0,,0,0,,,18,67
182,2014-07-29,945,940,28.2,22.4,1728,158,1009.4,1010.9,1007.4,0,0,,0,0,,,21.8,81
182,2014-07-30,2248,2243,34,23.6,1526,506,1009.7,1010.8,1008.1,,,,,,,,21.4,68
182,2014-07-31,1601,1527,33.6,24.7,1253,431,1008,1009.7,1005.9,,,,,,,,21.4,67
182,2014-08-01,1416,1444,29.4,23.8,1407,1830,1001,1006.9,995.9,8.5,3,420,2.5,1,,,22.6,83
182,2014-08-02,616,527,30.8,23.4,1505,152,989.2,996.2,986.3,85,20.5,615,13,5.5,,,22.4,80
182,2014-08-03,853,919,28,24.3,1514,625,994.8,999.6,989.5,.5,.5,704,.5,.5,,,21.5,79
182,2014-08-04,833,825,28.9,23.8,1735,243,1002.1,1005,999.3,11.5,3.5,728,2,1,,,22.1,83
182,2014-08-05,1258,1507,28.6,24.1,811,247,1006.1,1007.6,1004.1,,,,,,,,22.5,79
182,2014-08-06,1012,1022,27.9,23.6,1436,552,1006.8,1007.7,1005.6,,,,,,,,22.7,85
182,2014-08-07,2357,2359,28.8,24,1329,611,1005.6,1006.9,1004.4,,,,,,,,22.9,84
182,2014-08-08,2250,2250,25.6,23.6,1423,316,1005,1006.4,1004,0,0,,0,0,,,20.6,79
182,2014-08-09,2,14,29,23.5,1559,2346,1003,1004.8,1001.5,,,,,,,,19.3,70
182,2014-08-10,1625,1513,27.8,22.8,1246,155,1001.3,1002.8,1000,0,0,,0,0,,,19.8,75
182,2014-08-11,346,412,25.5,22.7,1250,436,1003.7,1005.6,1002,,,,,,,,18.5,72
182,2014-08-12,1529,1619,26.5,22.3,1314,612,1005.8,1007.6,1004.6,,,,,,,,19.2,72
182,2014-08-13,1650,1638,26.5,22.9,1757,2359,1007.3,1008.4,1006.6,3.5,3.5,,3.5,3,,,19.8,75
182,2014-08-14,1333,1459,23.5,20.7,1253,109,1007.4,1008.6,1006.7,6,3.5,1,2.5,1.5,,,20.3,89
182,2014-08-15,20,509,24.7,21.6,1405,103,1008.7,1010.5,1006.9,18,6,328,4,2.5,,,20.7,87
182,2014-08-16,1207,1203,25.1,21.6,1723,617,1010.7,1011.4,1010,,,,,,,,19.3,78
182,2014-08-17,1100,1651,27.4,22.3,1103,1,1009.4,1011.3,1007,14,12.5,1804,12,7.4,,,20.8,81
182,2014-08-18,1518,1443,28.9,23.5,853,8,1008.5,1011,1006.9,7.5,3.5,2117,3,2,,,21.9,78
182,2014-08-19,121,56,24.1,22.8,32,1612,1011.2,1012.1,1009.9,33.5,14,133,7.5,4.5,,,21.4,89
182,2014-08-20,1527,1523,25.2,22.8,1515,152,1010.4,1012.3,1007.8,70,24.5,834,17.5,8.5,,,21.9,90
182,2014-08-21,347,402,28.7,22.3,205,2343,1009.6,1012.6,1004.6,0,0,,0,0,,,20.3,74
182,2014-08-22,134,1215,26.7,21.6,1431,447,1012.3,1013.8,1010.9,,,,,,,,20.1,77
182,2014-08-23,1153,1147,26.9,22.3,1235,616,1010.6,1012.1,1008.5,0,0,,0,0,,,21,78
182,2014-08-24,1042,1039,29,23.5,1534,505,1008.5,1009.9,1007.1,72.5,40.5,359,29.5,17,,,23.3,86
182,2014-08-25,1255,1219,29.4,24.9,1118,2138,1007.1,1010.2,1005.3,5,2.5,503,2,1.5,,,23.2,81
182,2014-08-26,1409,1354,27.2,24.5,1218,2122,1012.4,1014,1010.2,,,,,,,,21.4,79
